Date,HYG_Close,HYG_High,HYG_Low,HYG_Open,HYG_Volume
2007-06-29,31.339887619018555,31.55228914626616,31.339887619018555,31.429157792085878,14600
2007-07-02,31.585458755493164,31.669066283274493,31.399662411790118,31.492559402377296,19600
2007-07-03,31.52659034729004,31.554461069952584,31.461561811112485,31.554461069952584,11700
2007-07-05,31.412029266357422,31.542086388372446,31.26958541426565,31.53898911522146,14600
2007-07-06,31.44608497619629,31.520402977096357,31.30983333910729,31.408924794482928,8200
2007-07-09,31.5421085357666,31.579268752089003,31.396567308331598,31.408954047105734,8400
2007-07-10,31.458457946777344,31.508004837782796,31.275759101877764,31.424397412368336,19700
2007-07-11,31.223146438598633,31.470874037220618,31.139536572636114,31.467779125539046,17200
2007-07-12,31.316038131713867,31.316038131713867,31.185980987136055,31.27578302387624,8300
2007-07-13,31.44608497619629,31.449179886110745,31.275770429835042,31.36866970285511,5200
2007-07-16,31.458457946777344,31.526583740646945,31.35627161849873,31.390334515433533,17100
2007-07-17,31.49565887451172,31.49565887451172,31.34392545886487,31.49256159918415,10600
2007-07-18,31.260311126708984,31.48326766807797,31.213863816030877,31.48326766807797,15600
2007-07-19,31.294357299804688,31.294357299804688,31.28506784264504,31.28506784264504,6400
2007-07-20,31.213829040527344,31.374851717381716,31.148798152972237,31.269568113770372,18600
2007-07-23,31.14572525024414,31.18598035726873,31.120951786293215,31.182883083642977,9000
2007-07-24,30.966102600097656,31.124030384865474,30.92275024545961,31.120933113098143,44900
2007-07-25,30.671953201293945,30.935164838004244,30.55737766794859,30.935164838004244,28100
2007-07-26,30.238435745239258,30.811308854449358,29.848261725373295,30.501647458927252,43200
2007-07-27,29.733665466308594,30.037134462243273,29.569545418900706,30.037134462243273,44600
2007-07-30,30.02166748046875,30.04334368085965,29.83587113961411,30.034054218196214,24600
2007-07-31,30.123849868774414,30.408737688147557,30.037145085706772,30.037145085706772,34000
2007-08-01,30.061492919921875,30.183047759337597,29.690595856698216,30.183047759337597,33500
2007-08-02,30.232927322387695,30.335782181918944,30.22980985993693,30.22980985993693,28800
2007-08-03,30.232927322387695,30.34201472889336,30.039685075201145,30.34201472889336,20100
2007-08-06,30.167484283447266,30.778376328256766,29.93684192665532,30.778376328256766,30400
2007-08-07,30.38252830505371,30.934200148056266,30.170586082977668,30.934200148056266,68800
2007-08-08,30.74095916748047,31.323800895925945,30.544601868664106,30.856281479568842,30300
2007-08-09,30.70977783203125,30.831332635229398,30.547705553742265,30.737830220883094,12800
2007-08-10,30.6474609375,30.659928409006763,30.466686167542527,30.606941060621264,18800
2007-08-13,30.871870040893555,30.871870040893555,30.669277794401342,30.862517654008407,21300
2007-08-14,30.63186264038086,30.956009624365304,30.597577703175947,30.956009624365304,12400
2007-08-15,30.80330467224121,30.868757122509916,30.631879889684598,30.653697373107498,9100
2007-08-16,30.762779235839844,31.16796371530964,30.538371894548227,31.16796371530964,15300
2007-08-17,31.07444953918457,31.1679543534153,30.731602516882244,30.856274809881146,30000
2007-08-20,30.778371810913086,31.167971454089198,30.778371810913086,31.167971454089198,49300
2007-08-21,30.61940574645996,31.121210133800886,30.5633033187471,30.93420283406696,33700
2007-08-22,30.856311798095703,30.918646830354575,30.575799397072657,30.7316393556489,52700
2007-08-23,31.043275833129883,31.10561315608756,30.856268620108313,30.90925356117804,59400
2007-08-24,31.121232986450195,31.121232986450195,30.906175503904272,31.074480532704186,11600
2007-08-27,31.323822021484375,31.323822021484375,31.13681460440446,31.167982110929728,11800
2007-08-28,31.214717864990234,31.44847760579956,31.167965441242963,31.323805268449178,55800
2007-08-29,31.33938217163086,31.448469547136185,31.065102624158683,31.167957454460748,18300
2007-08-30,31.404829025268555,31.49209891018989,31.2365217995234,31.398594103245017,42900
2007-08-31,31.688491821289062,31.691609285809992,31.482784343552964,31.629274262963587,11300
2007-09-04,31.90895652770996,31.97794924896263,31.673755373943056,31.97794924896263,13500
2007-09-05,31.921470642089844,31.949693605367496,31.74585471257308,31.877566659710652,14400
2007-09-06,31.90265655517578,31.905790845046063,31.827390531710673,31.827390531710673,16400
2007-09-07,31.53888511657715,31.95597545248007,31.501252096296657,31.95597545248007,50700
2007-09-10,31.673748016357422,31.830548749111667,31.551443636216256,31.830548749111667,10000
2007-09-11,31.93402671813965,31.987338374542652,31.673737017929486,31.824266721842736,24100
2007-09-12,32.078285217285156,32.14414121950228,31.79290681508898,31.987340530626657,32000
2007-09-13,31.965360641479492,32.065712899103296,31.742704144645007,32.065712899103296,10900
2007-09-14,32.26642990112305,32.28211091943344,31.74271642874549,31.971643983517428,33900
2007-09-17,32.413818359375,32.45772233344322,32.10021717740937,32.3009217424604,20100
2007-09-18,32.645904541015625,32.727441573141036,32.294672512023844,32.53614453195569,31400
2007-09-19,33.26996994018555,33.2731066239749,32.67726351119951,32.692944537557565,85900
2007-09-20,32.454593658447266,33.2542778267815,32.30092971129866,33.2542778267815,410400
2007-09-21,32.5361328125,33.05357540321638,32.01869022178363,32.92499772992479,105100
2007-09-24,32.755645751953125,32.755645751953125,32.1911650039136,32.20057265749283,45500
2007-09-25,32.83407211303711,32.83407211303711,32.30095058469437,32.30095058469437,167500
2007-09-26,32.714866638183594,32.83403419478647,32.655281663588895,32.83403419478647,25300
2007-09-27,32.61452102661133,32.78700262369071,31.72389487009563,32.77132160847004,49200
2007-09-28,32.61452102661133,32.765050637933975,32.48908008260696,32.76191395637244,46700
2007-10-01,32.73916244506836,32.975831089249574,32.60662858213119,32.9663647286852,50300
2007-10-02,32.80229568481445,32.81491831008922,32.3542033213983,32.3542033213983,72100
2007-10-03,32.628719329833984,32.9663665175537,32.603474095280454,32.81805377394931,35300
2007-10-04,32.76759719848633,32.8023088300224,32.59404144832655,32.75497697567373,17600
2007-10-05,32.78651428222656,32.81806963691205,32.66660056389476,32.80860327125833,22900
2007-10-08,32.89695358276367,32.94113155324693,32.77388603534333,32.887487218734236,18600
2007-10-09,32.92219924926758,32.92535309897213,32.818064428564725,32.91904299204417,14600
2007-10-10,32.893795013427734,32.96953073537732,32.86539592333563,32.96953073537732,21200
2007-10-11,32.94115447998047,32.97586611059326,32.81808684690621,32.97270985121378,22300
2007-10-12,32.97586441040039,33.00741978000674,32.95061915170715,32.95061915170715,73700
2007-10-15,33.13364028930664,33.196751022087746,32.97586104983375,33.196751022087746,24600
2007-10-16,33.007423400878906,33.032668662341514,32.84964412801857,32.97586802781097,60600
2007-10-17,32.600318908691406,33.023168175023365,32.600318908691406,32.82752121209148,15200
2007-10-18,32.58456039428711,32.89696252981733,32.58140413624594,32.89065242125447,13200
2007-10-19,32.43939971923828,32.79913604980895,32.18695207330274,32.58140001537753,40200
2007-10-22,32.13960647583008,32.43938825033093,32.13960647583008,32.43938825033093,64600
2007-10-23,32.407859802246094,32.407859802246094,32.17119090668679,32.246926686680524,27000
2007-10-24,32.407859802246094,32.423638691624916,32.28163831729753,32.376304431008954,22200
2007-10-25,32.455169677734375,32.49934764577745,32.38890272566977,32.49934764577745,16600
2007-10-26,32.530914306640625,32.530914306640625,32.37629136471639,32.40784672321854,10800
2007-10-29,32.628719329833984,32.66027466926686,32.52142828674052,32.65711841306815,19900
2007-10-30,32.56561279296875,32.59717054626652,32.40783365655414,32.59717054626652,10500
2007-10-31,32.770721435546875,32.81805565116277,32.515120041746535,32.69498813507237,12000
2007-11-01,32.557945251464844,32.68500113224599,32.39912600633574,32.62464904361234,29400
2007-11-02,32.4785270690918,32.55793667072772,32.37370581331909,32.55475960811344,32300
2007-11-05,32.462642669677734,33.669669527764356,32.24029676479323,33.669669527764356,13800
2007-11-06,32.630977630615234,32.76438511049369,32.46262732689723,32.46262732689723,34900
2007-11-07,32.58967590332031,32.748494989031805,32.3419185173523,32.3419185173523,11900
2007-11-08,32.17675018310547,32.669087932245105,31.89405238289709,32.669087932245105,121000
2007-11-09,32.3197021484375,32.3197021484375,31.925831272548262,32.262527148438394,38400
2007-11-12,32.44676971435547,32.72311362819129,32.36736009803222,32.72311362819129,41400
2007-11-13,32.3197021484375,32.700867199506014,32.25935008638614,32.700867199506014,15300
2007-11-14,32.39908981323242,32.637318414800305,32.303797403250606,32.637318414800305,7800
2007-11-15,32.389583587646484,32.50710822853795,32.29746817349015,32.39593528848318,15500
2007-11-16,32.39908981323242,32.71672794865627,32.24979950184135,32.71672794865627,18400
2007-11-19,32.39908981323242,32.621435538674454,32.32920903569731,32.621435538674454,16700
2007-11-20,32.08145523071289,32.52297209397749,31.89404987328395,32.31968385866373,26500
2007-11-21,31.477968215942383,31.986189223908315,30.81092799152529,31.986189223908315,139600
2007-11-23,31.4175968170166,31.922640412556547,31.4175968170166,31.509709766223303,3100
2007-11-26,31.763797760009766,32.081435737609866,31.12852180480957,31.12852180480957,69500
2007-11-27,31.81147575378418,32.23393526807737,31.605010377195278,31.922648672443472,25700
2007-11-28,32.113224029541016,32.14498736733063,31.630414994331815,31.630414994331815,11700
2007-11-29,32.27206039428711,32.31970663813654,31.79560280257011,32.31970663813654,20200
2007-11-30,32.40225601196289,32.55789796760144,32.24343699748679,32.39907895312533,34900
2007-12-03,32.72894287109375,32.92392944445579,32.31659433588884,32.92392944445579,31400
2007-12-04,32.60430145263672,32.92395146687825,32.60430145263672,32.92395146687825,16300
2007-12-05,32.22071075439453,32.7641146065208,32.0480995165022,32.50200178721804,270600
2007-12-06,32.508392333984375,32.524375803730855,31.964988504895192,32.47962501492281,33200
2007-12-07,32.492401123046875,32.76090577177218,32.156767873405926,32.156767873405926,27100
2007-12-10,32.444461822509766,32.48921260923512,32.19833249552032,32.19833249552032,23500
2007-12-11,32.41250228881836,32.75772478678898,32.23669385779573,32.658631653514696,30300
2007-12-12,32.58831787109375,33.16368887036315,32.444476340644435,32.76412635385275,29400
2007-12-13,32.572322845458984,32.693788920369435,32.35815801387936,32.52437487632182,44500
2007-12-14,32.620304107666016,32.764145723150705,32.345404738694725,32.764145723150705,15600
2007-12-17,32.444461822509766,32.76411169268228,32.3229957497888,32.76411169268228,18900
2007-12-18,32.47644805908203,32.60430858047829,32.41571620143968,32.41571620143968,53200
2007-12-19,32.63625717163086,32.63625717163086,32.31980442565421,32.31980442565421,24000
2007-12-20,32.565940856933594,32.588316259201996,32.41251022387482,32.41251022387482,31300
2007-12-21,32.66823196411133,32.75773602070343,32.40931622120866,32.75773602070343,37600
2007-12-24,32.553157806396484,32.68741267211344,32.348581982786875,32.610694909207695,66800
2007-12-26,32.40930938720703,32.50840009483326,32.34857511415319,32.4540601866986,48400
2007-12-27,32.623104095458984,32.658462864181004,32.52345799400851,32.52345799400851,22900
2007-12-28,32.304866790771484,32.664882109514075,32.22450642562031,32.59416459579645,88500
2007-12-31,32.37554931640625,32.38197705961428,32.10232486064522,32.211613661989205,38800
2008-01-02,31.983402252197266,32.433420462809075,31.91911498742499,32.00268794114856,61800
2008-01-03,31.922317504882812,32.12803962975986,31.90624691998999,32.01553572590541,64800
2008-01-04,31.886934280395508,32.160160990018085,31.77121536752929,32.14730306054414,48600
2008-01-07,31.697317123413086,31.98018449829062,31.597671135567932,31.98018449829062,177200
2008-01-08,31.51412010192871,31.980209224201424,31.50126214962002,31.980209224201424,42100
2008-01-09,31.17014503479004,31.658734446158,31.157287096017058,31.658734446158,51600
2008-01-10,31.401613235473633,31.555903744370916,31.16374481795157,31.234462323030918,154800
2008-01-11,31.46910285949707,31.661967143494724,31.279451222677636,31.449814714415606,71700
2008-01-14,31.359813690185547,31.523749446376794,31.301954155788792,31.385529583784685,20600
2008-01-15,31.440153121948242,31.485154679635528,31.372650785417317,31.485154679635528,20000
2008-01-16,31.404817581176758,31.469107319889947,31.311601751747496,31.4498191720746,20700
2008-01-17,31.183012008666992,31.340517512570493,31.183012008666996,31.340517512570493,31600
2008-01-18,31.427295684814453,31.80659628594177,31.18942995433153,31.33086482497592,84500
2008-01-22,31.208738327026367,31.456249530614162,29.990477814208273,31.08337640140759,192400
2008-01-23,31.269800186157227,31.369446175436227,30.54334237255726,31.128365270482423,59600
2008-01-24,31.661928176879883,31.661928176879883,31.141193043797358,31.263342153507747,62700
2008-01-25,31.710174560546875,31.983399087396048,31.199081782293366,31.536596019955216,43700
2008-01-28,31.565528869628906,31.661962222842032,31.340520982000996,31.661962222842032,44800
2008-01-29,31.5976619720459,31.613732556043264,31.430511222146237,31.430511222146237,39200
2008-01-30,31.719806671142578,31.739092351659895,31.478725855072607,31.636231301566077,27400
2008-01-31,31.784120559692383,31.784120559692386,31.420892708434366,31.546254641718235,76500
2008-02-01,31.801586151123047,31.87601854982495,31.39059694754335,31.856602475807907,83100
2008-02-04,31.808061599731445,31.837185712384933,31.471502307059335,31.471502307059335,44900
2008-02-05,31.5523738861084,31.64622226881642,31.39056684053861,31.64622226881642,66300
2008-02-06,31.4876651763916,31.62034572517747,31.448830580439814,31.610637693434672,101100
2008-02-07,31.35500144958496,31.487684548983843,31.066984808772204,31.35823828515087,58100
2008-02-08,31.118745803833008,31.22877345784839,31.06696634148648,31.22877345784839,80400
2008-02-11,30.872812271118164,31.134939128209936,30.8275064555463,30.8275064555463,74500
2008-02-12,30.989276885986328,31.160791908484974,30.824233057043987,30.824233057043987,85200
2008-02-13,30.908430099487305,31.086416642120888,30.90843009948731,31.063763719640853,60700
2008-02-14,31.060497283935547,31.251428509291248,30.88897965482683,31.251428509291248,48800
2008-02-15,30.982831954956055,30.98606878922526,30.856622577249503,30.98606878922526,49700
2008-02-19,30.82427978515625,31.066990649606304,30.743376163672902,30.986087028122952,102900
2008-02-20,30.90517234802246,31.015200048757606,30.753073199021298,31.015200048757606,65800
2008-02-21,31.01195526123047,31.066969093110774,30.905161962417488,31.034608160768293,55800
2008-02-22,31.06699562072754,31.09288537630073,30.953731026323567,31.04757953853914,48200
2008-02-25,31.16082000732422,31.20612581000873,30.97312312821349,31.00224969792843,81000
2008-02-26,31.361478805541992,31.374421211362048,31.13171036402614,31.164073785523527,80200
2008-02-27,31.35500144958496,31.38412803171389,31.225555185751983,31.380891196147978,75900
2008-02-28,31.309696197509766,31.367946893845815,30.966665690743127,31.228792589764264,61300
2008-02-29,31.18996810913086,31.21585786458195,30.966675758068376,31.18996810913086,72900
2008-03-03,31.19841194152832,31.32869080427324,31.103959828159816,31.32869080427324,53500
2008-03-04,31.162588119506836,31.250524931324264,31.107220405219458,31.201672527460616,29900
2008-03-05,31.250516891479492,31.26680267848609,31.103954747868976,31.103954747868976,73300
2008-03-06,31.169105529785156,31.247274357190705,31.103967325143756,31.247274357190705,21000
2008-03-07,31.10397720336914,31.103977203369144,31.016040350689313,31.016040350689313,44200
2008-03-10,31.032289505004883,31.120228745747365,31.022519030447114,31.09091483721278,26800
2008-03-11,31.11048698425293,31.169112375250982,30.957411921240457,30.986723374307598,36200
2008-03-12,31.10397720336914,31.10723486009477,31.022553179276553,31.025810836002183,53200
2008-03-13,30.8857421875,31.0127633872193,30.550275814658644,31.0127633872193,80100
2008-03-14,30.70011329650879,30.941127700731546,30.631717417669787,30.885759963318623,37300
2008-03-17,30.55677604675293,30.625171858041856,30.387415345208183,30.625171858041856,55100
2008-03-18,31.00625991821289,31.58925608858939,30.70987783397565,30.765245560665853,46700
2008-03-19,31.038829803466797,31.130024285916644,30.973689112528845,31.090939871353875,75800
2008-03-20,31.185407638549805,31.1854076385498,31.006273754774202,31.025817214281695,55600
2008-03-24,31.423147201538086,31.462229126285738,31.198416194787235,31.26355439260863,104900
2008-03-25,31.504562377929688,31.511075201944692,31.338456789630865,31.429651235014603,90200
2008-03-26,31.429662704467773,31.517599527503172,31.39709360278293,31.46223180615262,149700
2008-03-27,31.328712463378906,31.46224658848587,31.302656175843385,31.46224658848587,97800
2008-03-28,31.344980239868164,31.34498023986816,31.270071556420653,31.33195210255922,46400
2008-03-31,31.485029220581055,31.494799702226178,31.14630510932594,31.27332634043872,246500
2008-04-01,31.62338638305664,31.626665817257578,31.436498657209192,31.436498657209192,988000
2008-04-02,31.639808654785156,31.68899020480313,31.55784023858105,31.613578161245233,92200
2008-04-03,31.58401870727539,31.69221743879567,31.344670225561444,31.69221743879567,98300
2008-04-04,31.705347061157227,32.206995310632564,31.54468984481467,31.63977340184693,142200
2008-04-07,31.957834243774414,31.977505855640192,31.705370217939585,31.738159573017988,117300
2008-04-08,32.066017150878906,32.066017150878906,31.770930612391,31.852898956333455,85300
2008-04-09,31.78732681274414,31.869295167084868,31.731588932146604,31.803721484202548,79400
2008-04-10,31.902090072631836,32.29881667663939,31.751266073047788,31.77421961768213,176900
2008-04-11,31.64632797241211,31.846330873882827,31.63977160744282,31.83649507569158,59600
2008-04-14,31.757810592651367,31.7709258258833,31.64633236091741,31.734859559864223,54700
2008-04-15,31.754549026489258,31.86930425499496,31.685695889385837,31.734877416310102,59400
2008-04-16,31.892240524291992,31.941422028429344,31.75125487988504,31.86273312269471,84700
2008-04-17,31.9250545501709,31.9250545501709,31.83652727396727,31.9250545501709,61900
2008-04-18,32.141422271728516,32.14798113918146,31.91191194037549,32.07256917232261,123700
2008-04-21,32.08898162841797,32.12504791497797,32.05291534185797,32.12504791497797,70500
2008-04-22,32.1316032409668,32.23652266169458,31.977502294574933,32.17750533119293,77600
2008-04-23,32.262733459472656,32.35781701735453,32.059451111434726,32.262733459472656,103800
2008-04-24,32.27257537841797,32.311921082702014,32.0988028954118,32.311921082702014,114400
2008-04-25,32.42668914794922,32.42668914794922,32.32832609888252,32.387343428027286,87600
2008-04-28,32.616851806640625,32.623408174971125,32.29225529107324,32.51520933644866,595700
2008-04-29,32.52178192138672,32.61358612558489,32.42997771718856,32.61358612558489,144500
2008-04-30,32.55454635620117,32.77422090800278,32.29552610049731,32.52831588693301,113400
2008-05-01,33.246395111083984,33.246395111083984,32.712183133728935,32.712183133728935,428500
2008-05-02,32.91004943847656,33.10460663341403,32.84739423257574,33.0815235337457,133900
2008-05-05,32.85729217529297,32.877076973813594,32.814424273208424,32.814424273208424,121900
2008-05-06,32.623138427734375,32.73855385920639,32.54069847441612,32.73855385920639,121400
2008-05-07,32.64620590209961,32.72205172986353,32.52089813869238,32.71875342886514,65700
2008-05-08,32.576995849609375,32.7089003736263,32.56380514562073,32.70230376369721,59700
2008-05-09,32.64620590209961,32.64620590209961,32.47802777331284,32.60333805258657,73100
2008-05-12,32.603363037109375,32.62314782652812,32.48135096533406,32.61984952300218,91900
2008-05-13,32.59346389770508,32.659417380324534,32.55059602090352,32.639632593472754,59500
2008-05-14,32.547306060791016,32.69240124387855,32.349450593951765,32.62645026022172,153100
2008-05-15,32.633033752441406,32.72866440878938,32.39890456587966,32.69898723054412,146600
2008-05-16,32.67918395996094,32.69237464913563,32.51430411907731,32.5538761866014,79300
2008-05-19,32.80781173706055,32.83749143630351,32.71218106418402,32.76164555234338,58900
2008-05-20,32.745155334472656,32.81110630058892,32.66930945915768,32.81110630058892,49300
2008-05-21,32.685787200927734,32.76163053425254,32.65280921335985,32.76163053425254,97300
2008-05-22,32.63631820678711,32.72535221961115,32.55717658251386,32.646210595337905,51700
2008-05-23,32.44178009033203,32.58357695685719,32.217543243638026,32.54730316431341,401400
2008-05-27,32.26041030883789,32.435182646191286,32.164779639822804,32.435182646191286,65800
2008-05-28,32.41869354248047,32.42858593650778,32.184564325650385,32.184564325650385,73700
2008-05-29,32.38572692871094,32.44838212920512,32.31647763568161,32.398917629650185,76300
2008-05-30,32.3890266418457,32.39232494619123,32.339562140139044,32.39232494619123,53600
2008-06-02,32.121498107910156,32.41689089641212,31.80287226409499,32.39033810970758,374500
2008-06-03,32.14474105834961,32.294098630379615,31.962196291042574,32.294098630379615,80200
2008-06-04,32.11154556274414,32.17128807438197,32.011973865943276,32.17128807438197,46100
2008-06-05,32.250938415527344,32.260895077067694,32.15468646694896,32.194515645323364,49200
2008-06-06,32.161319732666016,32.32063135104173,32.12149056196583,32.18455278252133,43100
2008-06-09,32.264225006103516,32.31733059405452,32.06508411571487,32.28413833547824,47100
2008-06-10,32.27751159667969,32.280831330028484,32.14806985043727,32.194535988462,52400
2008-06-11,32.27084732055664,32.519773934305356,32.19450871150022,32.360459787332694,66500
2008-06-12,32.217769622802734,32.3107019004829,32.09828454229548,32.17130348396265,41200
2008-06-13,32.36046600341797,32.36046600341797,31.978777949242755,32.22770461080751,58900
2008-06-16,31.91238784790039,32.21773717625,31.899111459857522,32.06174278201145,61200
2008-06-17,31.968830108642578,32.12814433017505,31.85266480763643,31.872578135747872,87300
2008-06-18,32.038490295410156,32.144698803094904,31.879178799988313,31.962154275748603,67200
2008-06-19,31.8360652923584,31.93563698674945,31.746452793177152,31.93563698674945,86600
2008-06-20,31.709943771362305,31.82278932980555,31.613691807400674,31.796239072192286,40500
2008-06-23,31.593765258789062,31.743120207683894,31.560573019290345,31.726524087934536,37800
2008-06-24,31.460994720458984,31.739791218996128,31.361423095431938,31.563883542698413,176700
2008-06-25,31.567201614379883,31.577158269917394,31.36474117774556,31.41120725839493,92900
2008-06-26,31.318313598632812,31.397969473070265,31.132449047540558,31.258571059751073,96000
2008-06-27,31.231985092163086,31.2651747935832,31.062714323045043,31.205432318142236,58300
2008-06-30,31.19880485534668,31.231994566835365,31.04613015672859,31.165615143857995,84900
2008-07-01,31.16571617126465,31.416378767816376,30.86492054542822,30.891658501029635,957200
2008-07-02,31.142337799072266,31.249287128962557,30.938465240551213,31.08886185919054,81800
2008-07-03,31.12896156311035,31.276017813657546,31.078828518617208,31.205832571316176,41700
2008-07-07,31.15567970275879,31.272655032230777,30.985228479887635,31.272655032230777,102500
2008-07-08,31.07215118408203,31.152362540530234,30.96854474242506,31.132310338886445,170000
2008-07-09,30.965198516845703,31.149016295111775,30.931777334422122,31.015331565417455,79000
2008-07-10,31.00530433654785,31.112253655127663,30.861590950655646,30.88832891776882,99100
2008-07-11,30.965198516845703,31.018671898748874,30.824828020743002,30.851563436758205,310000
2008-07-14,30.89167594909668,31.135655469487123,30.714541355464757,31.135655469487123,41200
2008-07-15,30.41372299194336,30.68109740083206,30.323485595119443,30.651016568643193,149100
2008-07-16,30.514009475708008,30.60424693298681,30.413743367733293,30.48058573980107,25300
2008-07-17,30.604246139526367,30.93177987386199,30.567482070880335,30.64769342525668,41900
2008-07-18,31.095542907714844,31.095542907714844,30.67108598640478,30.778035300065003,48800
2008-07-21,31.249292373657227,31.31279442545629,31.082183858290072,31.255975592327534,49500
2008-07-22,31.3561954498291,31.379590505461977,31.122244893500365,31.182403972252015,103000
2008-07-23,31.272689819335938,31.39300816345279,31.266006600162235,31.2994277957783,193500
2008-07-24,31.34620475769043,31.496601349461866,31.16907020075478,31.352887974045128,64100
2008-07-25,31.41304588317871,31.593523316117967,31.316122675681378,31.332834540718803,188000
2008-07-28,31.30608558654785,31.32614032752703,31.182427008222856,31.229217154054755,75200
2008-07-29,31.312776565551758,31.35956671917692,31.14900847799156,31.26932674441973,65900
2008-07-30,31.319473266601562,31.329499368142468,31.082179513931603,31.199154948364228,103900
2008-07-31,31.382978439331055,31.382978439331055,31.082182613739526,31.205843828114233,82000
