timestamp,open,high,low,close,volume
1514764800000,1.19985,1.19985,1.19985,1.19985,0
1514768400000,1.19985,1.19985,1.19985,1.19985,0
1514772000000,1.19985,1.19985,1.19985,1.19985,0
1514775600000,1.19985,1.19985,1.19985,1.19985,0
1514779200000,1.19985,1.19985,1.19985,1.19985,0
1514782800000,1.19985,1.19985,1.19985,1.19985,0
1514786400000,1.19985,1.19985,1.19985,1.19985,0
1514790000000,1.19985,1.19985,1.19985,1.19985,0
1514793600000,1.19985,1.19985,1.19985,1.19985,0
1514797200000,1.19985,1.19985,1.19985,1.19985,0
1514800800000,1.19985,1.19985,1.19985,1.19985,0
1514804400000,1.19985,1.19985,1.19985,1.19985,0
1514808000000,1.19985,1.19985,1.19985,1.19985,0
1514811600000,1.19985,1.19985,1.19985,1.19985,0
1514815200000,1.19985,1.19985,1.19985,1.19985,0
1514818800000,1.19985,1.19985,1.19985,1.19985,0
1514822400000,1.19985,1.19985,1.19985,1.19985,0
1514826000000,1.19985,1.19985,1.19985,1.19985,0
1514829600000,1.19985,1.19985,1.19985,1.19985,0
1514833200000,1.19985,1.19985,1.19985,1.19985,0
1514836800000,1.19985,1.19985,1.19985,1.19985,0
1514840400000,1.19985,1.19985,1.19985,1.19985,0
1514844000000,1.20102,1.20166,1.20007,1.20136,1687.29
1514847600000,1.20137,1.20158,1.20026,1.20106,6885.9302
1514851200000,1.20105,1.20177,1.20092,1.2016,4362.5298
1514854800000,1.20159,1.20231,1.20139,1.20154,5860.1899
1514858400000,1.20153,1.20163,1.20078,1.20095,6161.2598
1514862000000,1.20095,1.20211,1.20094,1.20119,5952.1802
1514865600000,1.20118,1.20192,1.20114,1.20173,4694.1899
1514869200000,1.20174,1.20245,1.20158,1.20245,3880.5901
1514872800000,1.20244,1.20304,1.20227,1.20286,6069.6899
1514876400000,1.20285,1.20382,1.20237,1.20361,11059.8203
1514880000000,1.20362,1.20477,1.20323,1.20446,11295.1797
1514883600000,1.20449,1.20705,1.20421,1.20705,11237.2402
1514887200000,1.20704,1.20811,1.20613,1.20684,12801.9902
1514890800000,1.20684,1.20705,1.20592,1.20593,9292.96
1514894400000,1.20592,1.20687,1.20567,1.20627,11062.4404
1514898000000,1.20628,1.20665,1.20561,1.20574,11853.8398
1514901600000,1.20572,1.20588,1.20354,1.20387,13295.0596
1514905200000,1.2039,1.20456,1.20262,1.20445,14351.7598
1514908800000,1.20453,1.2059,1.20436,1.20491,13230.3398
1514912400000,1.20491,1.20536,1.20412,1.20448,8785.4502
1514916000000,1.20441,1.20498,1.20418,1.20443,7225.3599
1514919600000,1.20444,1.20536,1.20431,1.20533,5811
1514923200000,1.20535,1.20606,1.20517,1.20592,7154.0601
1514926800000,1.20591,1.20652,1.20545,1.20583,4798.4502
1514930400000,1.20581,1.20583,1.20552,1.20574,3538.1001
1514934000000,1.20572,1.20662,1.2057,1.20614,3382.23
1514937600000,1.20614,1.20638,1.20493,1.20591,5800.98
1514941200000,1.20592,1.20632,1.20443,1.2053,6346.5298
1514944800000,1.2053,1.2053,1.2042,1.20423,5479.0898
1514948400000,1.20424,1.20477,1.20419,1.20467,3929.96
1514952000000,1.20467,1.20536,1.20464,1.20508,3577.52
1514955600000,1.20508,1.20592,1.20492,1.20581,4176.7202
1514959200000,1.20581,1.20604,1.20441,1.20451,6285.1201
1514962800000,1.2045,1.2049,1.20346,1.20392,11690.4297
1514966400000,1.20392,1.20429,1.20311,1.20425,11197.6104
1514970000000,1.20425,1.20434,1.20344,1.20382,8579.2998
1514973600000,1.20382,1.20405,1.20151,1.20176,11832.6904
1514977200000,1.20176,1.20189,1.20108,1.2015,10913.6201
1514980800000,1.20148,1.20236,1.20109,1.20231,9940.0195
1514984400000,1.20231,1.20344,1.20197,1.20328,11152.8799
1514988000000,1.20327,1.20328,1.20144,1.20176,11608.75
1514991600000,1.20177,1.20248,1.20034,1.20236,14180.2598
1514995200000,1.20234,1.20322,1.20196,1.20298,10201.3701
1514998800000,1.20299,1.20315,1.20241,1.20271,7101.7002
1515002400000,1.20271,1.20294,1.20219,1.2027,7499.52
1515006000000,1.20274,1.20299,1.20011,1.20162,13163.9102
1515009600000,1.20164,1.20289,1.20102,1.20123,7827.23
1515013200000,1.20124,1.20158,1.201,1.20141,4936.9902
1515016800000,1.20142,1.2016,1.20102,1.20105,3309.2
1515020400000,1.20105,1.2014,1.20064,1.20107,4200.2598
1515024000000,1.20108,1.20114,1.20044,1.20099,5588.6201
1515027600000,1.20099,1.20109,1.20048,1.20077,5328.4902
1515031200000,1.20078,1.2019,1.20076,1.20178,5889.7998
1515034800000,1.20176,1.20178,1.20124,1.20143,4299.2598
1515038400000,1.20143,1.20223,1.20143,1.20179,4944.6201
1515042000000,1.20179,1.20229,1.20144,1.20191,5306.8198
1515045600000,1.2019,1.20379,1.20171,1.20278,8811.21
1515049200000,1.20278,1.20375,1.20251,1.20283,10333.6504
1515052800000,1.20282,1.2035,1.20214,1.20257,11022.25
1515056400000,1.20256,1.20458,1.2025,1.20433,10038.9902
1515060000000,1.20432,1.20557,1.20413,1.20513,11759.7598
1515063600000,1.20514,1.20657,1.20467,1.20621,11879.4697
1515067200000,1.2062,1.20742,1.20592,1.20704,10519.29
1515070800000,1.20705,1.20748,1.2055,1.20621,15048.9902
1515074400000,1.20625,1.2086,1.20601,1.20823,14412.4502
1515078000000,1.20821,1.20889,1.20714,1.20743,14998.8301
1515081600000,1.20743,1.20767,1.20609,1.20632,13925.8301
1515085200000,1.20632,1.20783,1.20618,1.20744,11850.2598
1515088800000,1.20746,1.20801,1.20608,1.20647,9504.5898
1515092400000,1.20646,1.20717,1.20638,1.20714,7095.9502
1515096000000,1.20716,1.20734,1.20652,1.20685,7211.75
1515099600000,1.20684,1.20712,1.20653,1.2068,4575.5098
1515103200000,1.20679,1.20725,1.2065,1.20716,2694.6399
1515106800000,1.20712,1.20725,1.20663,1.20664,3172.3999
