timestamp,open,high,low,close,volume
1530403200000,1.16847,1.16847,1.16847,1.16847,0
1530406800000,1.16847,1.16847,1.16847,1.16847,0
1530410400000,1.16847,1.16847,1.16847,1.16847,0
1530414000000,1.16847,1.16847,1.16847,1.16847,0
1530417600000,1.16847,1.16847,1.16847,1.16847,0
1530421200000,1.16847,1.16847,1.16847,1.16847,0
1530424800000,1.16847,1.16847,1.16847,1.16847,0
1530428400000,1.16847,1.16847,1.16847,1.16847,0
1530432000000,1.16847,1.16847,1.16847,1.16847,0
1530435600000,1.16847,1.16847,1.16847,1.16847,0
1530439200000,1.16847,1.16847,1.16847,1.16847,0
1530442800000,1.16847,1.16847,1.16847,1.16847,0
1530446400000,1.16847,1.16847,1.16847,1.16847,0
1530450000000,1.16847,1.16847,1.16847,1.16847,0
1530453600000,1.16847,1.16847,1.16847,1.16847,0
1530457200000,1.16847,1.16847,1.16847,1.16847,0
1530460800000,1.16847,1.16847,1.16847,1.16847,0
1530464400000,1.16847,1.16847,1.16847,1.16847,0
1530468000000,1.16847,1.16847,1.16847,1.16847,0
1530471600000,1.16847,1.16847,1.16847,1.16847,0
1530475200000,1.16847,1.16847,1.16847,1.16847,0
1530478800000,1.16747,1.169,1.16616,1.16665,3955.6399
1530482400000,1.16665,1.16747,1.16637,1.16739,7982.5601
1530486000000,1.1674,1.16823,1.16705,1.16786,4605.5
1530489600000,1.16778,1.16789,1.16641,1.16646,7241.1299
1530493200000,1.16646,1.1669,1.1654,1.16592,9664.7598
1530496800000,1.16591,1.16643,1.16556,1.16567,5813.8599
1530500400000,1.16567,1.16611,1.16517,1.16527,6293.6299
1530504000000,1.16527,1.16573,1.16481,1.16498,5626.73
1530507600000,1.16499,1.16503,1.1637,1.16423,9455.2402
1530511200000,1.16423,1.16553,1.16383,1.16525,11215.7002
1530514800000,1.16523,1.16527,1.16259,1.16305,15267.8398
1530518400000,1.16306,1.16479,1.16265,1.16435,16635.1309
1530522000000,1.16433,1.16477,1.16361,1.164,13265.3799
1530525600000,1.16399,1.16465,1.16345,1.16421,12246.21
1530529200000,1.16421,1.16446,1.16277,1.16299,11225.96
1530532800000,1.16297,1.16422,1.16161,1.16177,16314.75
1530536400000,1.16177,1.16178,1.15969,1.16081,17687.2891
1530540000000,1.1608,1.16235,1.15995,1.16052,15542.1504
1530543600000,1.16054,1.16093,1.15911,1.16042,13258.5303
1530547200000,1.16042,1.16109,1.15997,1.15998,10108.3398
1530550800000,1.16001,1.16088,1.16001,1.16078,8920.4102
1530554400000,1.16079,1.16105,1.16036,1.16102,8448.0098
1530558000000,1.16102,1.16232,1.16093,1.16172,10037.5801
1530561600000,1.1617,1.1648,1.16162,1.16391,7251.9902
1530565200000,1.1639,1.16425,1.16345,1.16348,5387.21
1530568800000,1.16347,1.16396,1.16335,1.16396,2376.6699
1530572400000,1.16396,1.16428,1.16384,1.16415,3471.95
1530576000000,1.16413,1.16437,1.16342,1.16344,6810.6899
1530579600000,1.16344,1.16377,1.16204,1.16306,13365.0498
1530583200000,1.16306,1.16375,1.16259,1.16303,10426.0801
1530586800000,1.16303,1.16356,1.16275,1.16321,8220.5195
1530590400000,1.1632,1.16382,1.16279,1.16322,6302.6499
1530594000000,1.16322,1.16441,1.16266,1.16378,11181.1201
1530597600000,1.16379,1.1654,1.16354,1.16453,15061.7305
1530601200000,1.16455,1.16702,1.16431,1.16695,18965.0996
1530604800000,1.16696,1.16731,1.16576,1.16592,16253.7305
1530608400000,1.16596,1.16648,1.16509,1.16534,15052.0596
1530612000000,1.16535,1.16616,1.1645,1.16469,13090.1797
1530615600000,1.16468,1.16657,1.16463,1.16642,11063.0498
1530619200000,1.16642,1.16668,1.16436,1.16526,18318.4102
1530622800000,1.16527,1.16563,1.16429,1.16562,14580.6299
1530626400000,1.16562,1.16648,1.16479,1.16498,16991.3906
1530630000000,1.16496,1.16613,1.16466,1.16524,14460.9404
1530633600000,1.16526,1.16535,1.16419,1.16496,10149.9697
1530637200000,1.16496,1.1659,1.16441,1.16578,5198.5801
1530640800000,1.16579,1.16611,1.16512,1.16519,3720.52
1530644400000,1.16518,1.16627,1.16517,1.16613,3321.1699
1530648000000,1.16614,1.16636,1.1656,1.16568,3676.9399
1530651600000,1.16569,1.16613,1.1656,1.16575,4683.6699
1530655200000,1.16575,1.16607,1.16569,1.16595,3444.8601
1530658800000,1.16595,1.16602,1.16544,1.16589,3911.26
1530662400000,1.16587,1.16717,1.16581,1.16705,6498.5
1530666000000,1.16705,1.16785,1.16641,1.16745,10761.9199
1530669600000,1.16745,1.16757,1.16643,1.1671,9166.75
1530673200000,1.16709,1.1671,1.1663,1.16647,7098.4702
1530676800000,1.16652,1.16661,1.16596,1.16628,5870.3701
1530680400000,1.16629,1.16727,1.16608,1.16669,8608.7305
1530684000000,1.16668,1.16817,1.166,1.16797,11656.29
1530687600000,1.16796,1.16796,1.165,1.16509,13772.9102
1530691200000,1.1651,1.16545,1.16361,1.16442,12982.54
1530694800000,1.16442,1.16465,1.16305,1.16355,11526.3203
1530698400000,1.16354,1.16426,1.16306,1.16412,10287.2305
1530702000000,1.16411,1.16427,1.16327,1.16364,8741.8496
1530705600000,1.16379,1.1645,1.16343,1.16421,9617.9502
1530709200000,1.16424,1.1648,1.16371,1.16454,11179.2197
1530712800000,1.16455,1.16499,1.16425,1.16431,10970.6104
1530716400000,1.16432,1.16445,1.16369,1.16408,8126.96
1530720000000,1.16408,1.16749,1.16381,1.16665,9056.1602
1530723600000,1.16665,1.16746,1.16629,1.16668,4936.3599
1530727200000,1.16668,1.16684,1.16639,1.16662,2488.71
1530730800000,1.16662,1.16703,1.1652,1.16547,5682.79
1530734400000,1.16546,1.16578,1.16519,1.16556,5750.3501
1530738000000,1.16554,1.16569,1.16547,1.16554,2565.3999
1530741600000,1.16553,1.16631,1.16551,1.1659,4183.6401
1530745200000,1.16591,1.16633,1.16575,1.16601,3170.0601
1530748800000,1.16602,1.1663,1.16533,1.16572,8087.2202
1530752400000,1.16568,1.1664,1.16546,1.16595,10967.3496
1530756000000,1.16595,1.16674,1.16578,1.16629,8789.4902
1530759600000,1.16631,1.16635,1.16564,1.1658,7767.9702
1530763200000,1.1658,1.1659,1.16548,1.16569,7239.48
1530766800000,1.16568,1.16939,1.165,1.16935,13389.2598
1530770400000,1.16937,1.17109,1.16881,1.16967,16532.3105
1530774000000,1.16969,1.17053,1.16853,1.16858,15854.8301
1530777600000,1.16857,1.1696,1.16784,1.1693,13932.3799
1530781200000,1.16929,1.1696,1.16818,1.16875,13083.0195
1530784800000,1.16878,1.16936,1.16827,1.16862,12803.0498
1530788400000,1.16862,1.17086,1.16854,1.17086,13978.5596
1530792000000,1.17085,1.17201,1.17049,1.1714,16747.6504
