timestamp,open,high,low,close,volume
1420070400000,1.20976,1.20976,1.20976,1.20976,0
1420074000000,1.20976,1.20976,1.20976,1.20976,0
1420077600000,1.20976,1.20976,1.20976,1.20976,0
1420081200000,1.20976,1.20976,1.20976,1.20976,0
1420084800000,1.20976,1.20976,1.20976,1.20976,0
1420088400000,1.20976,1.20976,1.20976,1.20976,0
1420092000000,1.20976,1.20976,1.20976,1.20976,0
1420095600000,1.20976,1.20976,1.20976,1.20976,0
1420099200000,1.20976,1.20976,1.20976,1.20976,0
1420102800000,1.20976,1.20976,1.20976,1.20976,0
1420106400000,1.20976,1.20976,1.20976,1.20976,0
1420110000000,1.20976,1.20976,1.20976,1.20976,0
1420113600000,1.20976,1.20976,1.20976,1.20976,0
1420117200000,1.20976,1.20976,1.20976,1.20976,0
1420120800000,1.20976,1.20976,1.20976,1.20976,0
1420124400000,1.20976,1.20976,1.20976,1.20976,0
1420128000000,1.20976,1.20976,1.20976,1.20976,0
1420131600000,1.20976,1.20976,1.20976,1.20976,0
1420135200000,1.20976,1.20976,1.20976,1.20976,0
1420138800000,1.20976,1.20976,1.20976,1.20976,0
1420142400000,1.20976,1.20976,1.20976,1.20976,0
1420146000000,1.20976,1.20976,1.20976,1.20976,0
1420149600000,1.21038,1.21073,1.20999,1.21014,1069.99
1420153200000,1.21015,1.2102,1.20783,1.20869,4662.3999
1420156800000,1.20871,1.2089,1.20668,1.20674,3886.3101
1420160400000,1.20675,1.20723,1.20519,1.2067,6203.48
1420164000000,1.2067,1.20687,1.20476,1.20588,4255.5601
1420167600000,1.20586,1.20627,1.20552,1.20574,2437.6599
1420171200000,1.20574,1.20597,1.20492,1.20529,2698.48
1420174800000,1.20529,1.20555,1.20461,1.20517,2319
1420178400000,1.20517,1.20577,1.20485,1.20546,2482.1599
1420182000000,1.20545,1.20582,1.20349,1.20561,6945.6201
1420185600000,1.20564,1.20697,1.2045,1.20472,8705.2197
1420189200000,1.20473,1.20607,1.2039,1.20582,7789.6299
1420192800000,1.20579,1.20581,1.20423,1.20509,4409.6802
1420196400000,1.2051,1.20583,1.20449,1.20544,4880.5098
1420200000000,1.20543,1.20549,1.20355,1.20382,5164.3501
1420203600000,1.20382,1.20444,1.20256,1.20311,6826.4502
1420207200000,1.20311,1.20337,1.20087,1.20148,8949.7305
1420210800000,1.20147,1.20322,1.2012,1.20314,12915.54
1420214400000,1.20314,1.20319,1.20075,1.20139,8731.4697
1420218000000,1.20139,1.20159,1.20039,1.20097,5332.6001
