timestamp,open,high,low,close,volume
1467331200000,1.11029,1.11162,1.11015,1.11123,5912.6602
1467334800000,1.11122,1.11165,1.11037,1.11038,5593.23
1467338400000,1.1104,1.11059,1.11001,1.11036,4786.6499
1467342000000,1.11036,1.11054,1.10897,1.109,5570.23
1467345600000,1.109,1.11004,1.10872,1.10997,5836.5098
1467349200000,1.10997,1.11003,1.1079,1.10802,6115.7002
1467352800000,1.108,1.10948,1.1072,1.10881,13087.8301
1467356400000,1.10885,1.11168,1.10852,1.11069,15850.0703
1467360000000,1.11071,1.11148,1.10945,1.11056,15199.1299
1467363600000,1.11056,1.11138,1.11012,1.11065,11725.9297
1467367200000,1.11065,1.11243,1.11021,1.11233,12073.2998
1467370800000,1.11233,1.11384,1.11154,1.11198,12949.7305
1467374400000,1.11198,1.11442,1.11193,1.11322,15391.71
1467378000000,1.11323,1.11693,1.1132,1.11527,17637.3105
1467381600000,1.11526,1.11558,1.11126,1.11325,19706.8398
1467385200000,1.11325,1.11527,1.11309,1.11442,14562.0703
1467388800000,1.11442,1.11553,1.11325,1.11356,11556.6699
1467392400000,1.11354,1.11486,1.11252,1.11267,9223.3398
1467396000000,1.11268,1.11313,1.11179,1.11257,7120.5098
1467399600000,1.11257,1.11398,1.11231,1.11347,5461.4399
1467403200000,1.11345,1.11428,1.11257,1.11365,3638.55
1467406800000,1.11365,1.11365,1.11365,1.11365,0
1467410400000,1.11365,1.11365,1.11365,1.11365,0
1467414000000,1.11365,1.11365,1.11365,1.11365,0
1467417600000,1.11365,1.11365,1.11365,1.11365,0
1467421200000,1.11365,1.11365,1.11365,1.11365,0
1467424800000,1.11365,1.11365,1.11365,1.11365,0
1467428400000,1.11365,1.11365,1.11365,1.11365,0
1467432000000,1.11365,1.11365,1.11365,1.11365,0
1467435600000,1.11365,1.11365,1.11365,1.11365,0
1467439200000,1.11365,1.11365,1.11365,1.11365,0
1467442800000,1.11365,1.11365,1.11365,1.11365,0
1467446400000,1.11365,1.11365,1.11365,1.11365,0
1467450000000,1.11365,1.11365,1.11365,1.11365,0
1467453600000,1.11365,1.11365,1.11365,1.11365,0
1467457200000,1.11365,1.11365,1.11365,1.11365,0
1467460800000,1.11365,1.11365,1.11365,1.11365,0
1467464400000,1.11365,1.11365,1.11365,1.11365,0
1467468000000,1.11365,1.11365,1.11365,1.11365,0
1467471600000,1.11365,1.11365,1.11365,1.11365,0
1467475200000,1.11365,1.11365,1.11365,1.11365,0
1467478800000,1.11365,1.11365,1.11365,1.11365,0
1467482400000,1.11365,1.11365,1.11365,1.11365,0
1467486000000,1.11365,1.11365,1.11365,1.11365,0
1467489600000,1.11365,1.11365,1.11365,1.11365,0
1467493200000,1.11365,1.11365,1.11365,1.11365,0
1467496800000,1.11365,1.11365,1.11365,1.11365,0
1467500400000,1.11365,1.11365,1.11365,1.11365,0
1467504000000,1.11365,1.11365,1.11365,1.11365,0
1467507600000,1.11365,1.11365,1.11365,1.11365,0
1467511200000,1.11365,1.11365,1.11365,1.11365,0
1467514800000,1.11365,1.11365,1.11365,1.11365,0
1467518400000,1.11365,1.11365,1.11365,1.11365,0
1467522000000,1.11365,1.11365,1.11365,1.11365,0
1467525600000,1.11365,1.11365,1.11365,1.11365,0
1467529200000,1.11365,1.11365,1.11365,1.11365,0
1467532800000,1.11365,1.11365,1.11365,1.11365,0
1467536400000,1.11365,1.11365,1.11365,1.11365,0
1467540000000,1.11365,1.11365,1.11365,1.11365,0
1467543600000,1.11365,1.11365,1.11365,1.11365,0
1467547200000,1.11365,1.11365,1.11365,1.11365,0
1467550800000,1.11365,1.11365,1.11365,1.11365,0
1467554400000,1.11365,1.11365,1.11365,1.11365,0
1467558000000,1.11365,1.11365,1.11365,1.11365,0
1467561600000,1.11365,1.11365,1.11365,1.11365,0
1467565200000,1.11365,1.11365,1.11365,1.11365,0
1467568800000,1.11365,1.11365,1.11365,1.11365,0
1467572400000,1.11365,1.11365,1.11365,1.11365,0
1467576000000,1.11365,1.11365,1.11365,1.11365,0
1467579600000,1.11253,1.11361,1.1125,1.11309,1012.55
1467583200000,1.11339,1.11367,1.11252,1.11295,3939.9199
1467586800000,1.11295,1.1137,1.11261,1.11273,3823.02
1467590400000,1.11273,1.11331,1.11251,1.11292,4208.25
1467594000000,1.11292,1.11382,1.11274,1.11352,5852.7998
1467597600000,1.11353,1.11444,1.11352,1.11375,7379.4502
1467601200000,1.11374,1.11394,1.11367,1.11374,4702.2798
