timestamp,open,high,low,close,volume
1719792000000,1.0735,1.07497,1.07348,1.07456,11118.7998
1719795600000,1.07455,1.07615,1.07429,1.07482,16112.3203
1719799200000,1.07484,1.07551,1.07469,1.07549,5451.48
1719802800000,1.07549,1.07565,1.07515,1.07528,2786.0901
1719806400000,1.07527,1.07586,1.07524,1.07548,4875.3901
1719810000000,1.07546,1.07621,1.07541,1.07556,5990.8799
1719813600000,1.07555,1.07763,1.07553,1.07697,16848.0703
1719817200000,1.07699,1.07725,1.07513,1.07545,18392.7207
1719820800000,1.07544,1.0772,1.07495,1.07682,12275.2598
1719824400000,1.07681,1.07685,1.0756,1.07571,10007.4297
1719828000000,1.0757,1.0757,1.07473,1.07485,7390.1499
1719831600000,1.07487,1.07523,1.07426,1.07489,6544.1699
1719835200000,1.07487,1.075,1.07398,1.07481,10066.1797
1719838800000,1.07481,1.07592,1.07481,1.07547,13733.5703
1719842400000,1.07552,1.07697,1.07284,1.07301,28367.4805
1719846000000,1.07302,1.07305,1.07197,1.07269,12940.2002
1719849600000,1.07272,1.07332,1.07242,1.07315,8374.7305
1719853200000,1.07315,1.07333,1.07281,1.07293,4375.2002
1719856800000,1.07292,1.07301,1.07242,1.07295,4933.46
1719860400000,1.07295,1.07392,1.07293,1.07384,4784.02
1719864000000,1.07384,1.07426,1.07382,1.07402,4827.3198
1719867600000,1.07393,1.07399,1.07347,1.07379,2005.49
1719871200000,1.07382,1.07411,1.07371,1.07372,1395.42
1719874800000,1.07371,1.07377,1.07357,1.07365,3125.8301
1719878400000,1.07364,1.07385,1.07331,1.07346,6514.46
1719882000000,1.07347,1.07363,1.07318,1.07344,5064.8301
1719885600000,1.07345,1.07358,1.07319,1.07351,4149.8301
1719889200000,1.0735,1.07355,1.07308,1.07322,3835.23
1719892800000,1.07323,1.07332,1.07282,1.07294,5181.23
1719896400000,1.07295,1.07329,1.07267,1.07318,6108.04
1719900000000,1.07319,1.07357,1.07249,1.0725,8440.8896
1719903600000,1.07249,1.07281,1.0712,1.07181,13235.7998
1719907200000,1.07181,1.0724,1.07142,1.07204,11368.8799
1719910800000,1.07203,1.07225,1.07105,1.07108,9111.1299
1719914400000,1.07109,1.07188,1.071,1.07171,7363.3701
1719918000000,1.07172,1.07246,1.07149,1.07239,4781.1499
1719921600000,1.07239,1.07335,1.07239,1.07317,10871.4404
1719925200000,1.07317,1.07469,1.073,1.07419,20051.5293
1719928800000,1.07417,1.0745,1.0724,1.07432,30852.9707
1719932400000,1.07432,1.07446,1.07332,1.07363,11181.0801
1719936000000,1.07362,1.07365,1.07306,1.07319,6108.7798
1719939600000,1.07319,1.07406,1.07316,1.07384,3772.46
1719943200000,1.07383,1.07428,1.07381,1.07421,3670.48
1719946800000,1.0742,1.07465,1.07416,1.07462,3565.28
1719950400000,1.0746,1.07471,1.07446,1.07446,3343.6899
1719954000000,1.07443,1.07451,1.07408,1.07447,1539.62
1719957600000,1.07449,1.07489,1.07447,1.07488,1519.03
1719961200000,1.07488,1.07491,1.07467,1.0748,2439.99
1719964800000,1.0748,1.07542,1.07473,1.07479,5260.1899
1719968400000,1.07478,1.07478,1.07404,1.07419,5210.5
1719972000000,1.07419,1.07468,1.07418,1.07439,3525.51
1719975600000,1.07436,1.07451,1.0743,1.07435,5701.3301
1719979200000,1.07434,1.07445,1.07419,1.07423,5872.8999
1719982800000,1.07423,1.07423,1.07363,1.07384,4264.1802
1719986400000,1.07385,1.07482,1.07368,1.07469,7218.6401
1719990000000,1.0747,1.07617,1.07468,1.07595,12349.0898
1719993600000,1.07595,1.07635,1.07555,1.07581,10795.8701
1719997200000,1.07581,1.07623,1.07543,1.07551,8806.3896
1720000800000,1.07551,1.07628,1.07525,1.07583,7321.8101
1720004400000,1.07583,1.07622,1.07562,1.07576,7602.1201
1720008000000,1.07576,1.07783,1.07549,1.07745,15639.0098
1720011600000,1.07744,1.07922,1.0772,1.07889,9240.7803
1720015200000,1.07895,1.08168,1.07885,1.08059,31773.4395
1720018800000,1.08058,1.08091,1.0797,1.07987,19269.5996
1720022400000,1.07987,1.08003,1.07919,1.07957,6602.5298
1720026000000,1.07958,1.07958,1.0782,1.07833,5549.3799
1720029600000,1.07833,1.07847,1.07781,1.07801,3424.6499
1720033200000,1.07804,1.07877,1.07797,1.07848,3593.3201
1720036800000,1.07848,1.07886,1.0784,1.07868,920.43
1720040400000,1.07853,1.07879,1.07833,1.0786,889.59
1720044000000,1.07857,1.07901,1.07854,1.07895,731.66
1720047600000,1.07896,1.07916,1.07881,1.0791,1071.3199
1720051200000,1.0791,1.07937,1.07887,1.07925,3422.6001
1720054800000,1.07926,1.07949,1.07883,1.07907,4924.7798
1720058400000,1.07906,1.07914,1.07863,1.07863,3187.2
1720062000000,1.07864,1.07873,1.07836,1.07852,2189.01
1720065600000,1.07852,1.07871,1.07847,1.07865,2348.0901
1720069200000,1.07865,1.07907,1.07848,1.07899,2092.5901
1720072800000,1.079,1.07935,1.07849,1.07926,8266.3096
1720076400000,1.07925,1.07965,1.07889,1.07944,8085.73
1720080000000,1.07943,1.0803,1.0794,1.08018,5992.5801
1720083600000,1.08017,1.0803,1.07952,1.07976,9541.8496
1720087200000,1.07977,1.08014,1.07939,1.0801,4251.5298
1720090800000,1.08009,1.0802,1.07961,1.0797,6080.5698
1720094400000,1.07969,1.08022,1.0796,1.0797,4811.3501
1720098000000,1.07969,1.08016,1.07948,1.0801,5038.6499
1720101600000,1.08009,1.08092,1.07993,1.08083,6251.71
1720105200000,1.08083,1.08138,1.08069,1.08106,5138.7202
1720108800000,1.08107,1.08137,1.08096,1.08121,3139.9299
1720112400000,1.08121,1.08128,1.08106,1.08114,1528.8101
1720116000000,1.08117,1.08126,1.08113,1.0812,978.72
1720119600000,1.08119,1.08131,1.08119,1.08129,974.18
1720123200000,1.08129,1.08137,1.08101,1.08101,1085.71
1720126800000,1.08101,1.08117,1.081,1.08116,1015.93
1720130400000,1.08119,1.0814,1.08103,1.08116,1316.3
1720134000000,1.08117,1.08117,1.08093,1.08103,2113.01
1720137600000,1.08105,1.08179,1.08102,1.08149,3922.79
1720141200000,1.08148,1.0818,1.08137,1.08157,2608.49
1720144800000,1.08158,1.0818,1.08142,1.08179,1967.03
1720148400000,1.08179,1.08245,1.08179,1.08218,5387.3901
1720152000000,1.08216,1.08227,1.08197,1.0822,3587.3799
