timestamp,open,high,low,close,volume
1640995200000,1.13667,1.13667,1.13667,1.13667,0
1640998800000,1.13667,1.13667,1.13667,1.13667,0
1641002400000,1.13667,1.13667,1.13667,1.13667,0
1641006000000,1.13667,1.13667,1.13667,1.13667,0
1641009600000,1.13667,1.13667,1.13667,1.13667,0
1641013200000,1.13667,1.13667,1.13667,1.13667,0
1641016800000,1.13667,1.13667,1.13667,1.13667,0
1641020400000,1.13667,1.13667,1.13667,1.13667,0
1641024000000,1.13667,1.13667,1.13667,1.13667,0
1641027600000,1.13667,1.13667,1.13667,1.13667,0
1641031200000,1.13667,1.13667,1.13667,1.13667,0
1641034800000,1.13667,1.13667,1.13667,1.13667,0
1641038400000,1.13667,1.13667,1.13667,1.13667,0
1641042000000,1.13667,1.13667,1.13667,1.13667,0
1641045600000,1.13667,1.13667,1.13667,1.13667,0
1641049200000,1.13667,1.13667,1.13667,1.13667,0
1641052800000,1.13667,1.13667,1.13667,1.13667,0
1641056400000,1.13667,1.13667,1.13667,1.13667,0
1641060000000,1.13667,1.13667,1.13667,1.13667,0
1641063600000,1.13667,1.13667,1.13667,1.13667,0
1641067200000,1.13667,1.13667,1.13667,1.13667,0
1641070800000,1.13667,1.13667,1.13667,1.13667,0
1641074400000,1.13667,1.13667,1.13667,1.13667,0
1641078000000,1.13667,1.13667,1.13667,1.13667,0
1641081600000,1.13667,1.13667,1.13667,1.13667,0
1641085200000,1.13667,1.13667,1.13667,1.13667,0
1641088800000,1.13667,1.13667,1.13667,1.13667,0
1641092400000,1.13667,1.13667,1.13667,1.13667,0
1641096000000,1.13667,1.13667,1.13667,1.13667,0
1641099600000,1.13667,1.13667,1.13667,1.13667,0
1641103200000,1.13667,1.13667,1.13667,1.13667,0
1641106800000,1.13667,1.13667,1.13667,1.13667,0
1641110400000,1.13667,1.13667,1.13667,1.13667,0
1641114000000,1.13667,1.13667,1.13667,1.13667,0
1641117600000,1.13667,1.13667,1.13667,1.13667,0
1641121200000,1.13667,1.13667,1.13667,1.13667,0
1641124800000,1.13667,1.13667,1.13667,1.13667,0
1641128400000,1.13667,1.13667,1.13667,1.13667,0
1641132000000,1.13667,1.13667,1.13667,1.13667,0
1641135600000,1.13667,1.13667,1.13667,1.13667,0
1641139200000,1.13667,1.13667,1.13667,1.13667,0
1641142800000,1.13667,1.13667,1.13667,1.13667,0
1641146400000,1.13667,1.13667,1.13667,1.13667,0
1641150000000,1.13667,1.13667,1.13667,1.13667,0
1641153600000,1.13667,1.13667,1.13667,1.13667,0
1641157200000,1.13667,1.13667,1.13667,1.13667,0
1641160800000,1.1369,1.13741,1.13649,1.13729,1109.2885
1641164400000,1.13721,1.13782,1.13692,1.13727,1707.08
1641168000000,1.13726,1.13755,1.13608,1.13618,1110.02
1641171600000,1.13619,1.13651,1.13498,1.13584,1629.4399
1641175200000,1.13584,1.13585,1.13423,1.13425,1275.42
1641178800000,1.13428,1.135,1.13412,1.13481,800.04
1641182400000,1.13482,1.13489,1.13385,1.13403,737.62
1641186000000,1.13404,1.13411,1.13359,1.13378,622.79
1641189600000,1.13378,1.13462,1.13377,1.13429,794.72
1641193200000,1.1343,1.135,1.13349,1.1348,2250.3401
1641196800000,1.13479,1.13479,1.13352,1.13465,3626.22
1641200400000,1.13465,1.13563,1.13356,1.13516,4013.52
1641204000000,1.13516,1.13596,1.13506,1.13551,4724.3999
1641207600000,1.13552,1.13661,1.13514,1.13554,4736.7402
