timestamp,open,high,low,close,volume
1451606400000,1.08564,1.08564,1.08564,1.08564,0
1451610000000,1.08564,1.08564,1.08564,1.08564,0
1451613600000,1.08564,1.08564,1.08564,1.08564,0
1451617200000,1.08564,1.08564,1.08564,1.08564,0
1451620800000,1.08564,1.08564,1.08564,1.08564,0
1451624400000,1.08564,1.08564,1.08564,1.08564,0
1451628000000,1.08564,1.08564,1.08564,1.08564,0
1451631600000,1.08564,1.08564,1.08564,1.08564,0
1451635200000,1.08564,1.08564,1.08564,1.08564,0
1451638800000,1.08564,1.08564,1.08564,1.08564,0
1451642400000,1.08564,1.08564,1.08564,1.08564,0
1451646000000,1.08564,1.08564,1.08564,1.08564,0
1451649600000,1.08564,1.08564,1.08564,1.08564,0
1451653200000,1.08564,1.08564,1.08564,1.08564,0
1451656800000,1.08564,1.08564,1.08564,1.08564,0
1451660400000,1.08564,1.08564,1.08564,1.08564,0
1451664000000,1.08564,1.08564,1.08564,1.08564,0
1451667600000,1.08564,1.08564,1.08564,1.08564,0
1451671200000,1.08564,1.08564,1.08564,1.08564,0
1451674800000,1.08564,1.08564,1.08564,1.08564,0
1451678400000,1.08564,1.08564,1.08564,1.08564,0
1451682000000,1.08564,1.08564,1.08564,1.08564,0
1451685600000,1.08564,1.08564,1.08564,1.08564,0
1451689200000,1.08564,1.08564,1.08564,1.08564,0
1451692800000,1.08564,1.08564,1.08564,1.08564,0
1451696400000,1.08564,1.08564,1.08564,1.08564,0
1451700000000,1.08564,1.08564,1.08564,1.08564,0
1451703600000,1.08564,1.08564,1.08564,1.08564,0
1451707200000,1.08564,1.08564,1.08564,1.08564,0
1451710800000,1.08564,1.08564,1.08564,1.08564,0
1451714400000,1.08564,1.08564,1.08564,1.08564,0
1451718000000,1.08564,1.08564,1.08564,1.08564,0
1451721600000,1.08564,1.08564,1.08564,1.08564,0
1451725200000,1.08564,1.08564,1.08564,1.08564,0
1451728800000,1.08564,1.08564,1.08564,1.08564,0
1451732400000,1.08564,1.08564,1.08564,1.08564,0
1451736000000,1.08564,1.08564,1.08564,1.08564,0
1451739600000,1.08564,1.08564,1.08564,1.08564,0
1451743200000,1.08564,1.08564,1.08564,1.08564,0
1451746800000,1.08564,1.08564,1.08564,1.08564,0
1451750400000,1.08564,1.08564,1.08564,1.08564,0
1451754000000,1.08564,1.08564,1.08564,1.08564,0
1451757600000,1.08564,1.08564,1.08564,1.08564,0
1451761200000,1.08564,1.08564,1.08564,1.08564,0
1451764800000,1.08564,1.08564,1.08564,1.08564,0
1451768400000,1.08564,1.08564,1.08564,1.08564,0
1451772000000,1.08564,1.08564,1.08564,1.08564,0
1451775600000,1.08564,1.08564,1.08564,1.08564,0
1451779200000,1.08564,1.08564,1.08564,1.08564,0
1451782800000,1.08564,1.08564,1.08564,1.08564,0
1451786400000,1.08564,1.08564,1.08564,1.08564,0
1451790000000,1.08564,1.08564,1.08564,1.08564,0
1451793600000,1.08564,1.08564,1.08564,1.08564,0
1451797200000,1.08564,1.08564,1.08564,1.08564,0
1451800800000,1.08564,1.08564,1.08564,1.08564,0
1451804400000,1.08564,1.08564,1.08564,1.08564,0
1451808000000,1.08564,1.08564,1.08564,1.08564,0
1451811600000,1.08564,1.08564,1.08564,1.08564,0
1451815200000,1.08564,1.08564,1.08564,1.08564,0
1451818800000,1.08564,1.08564,1.08564,1.08564,0
1451822400000,1.08564,1.08564,1.08564,1.08564,0
1451826000000,1.08564,1.08564,1.08564,1.08564,0
1451829600000,1.08564,1.08564,1.08564,1.08564,0
1451833200000,1.08564,1.08564,1.08564,1.08564,0
1451836800000,1.08564,1.08564,1.08564,1.08564,0
1451840400000,1.08564,1.08564,1.08564,1.08564,0
1451844000000,1.08564,1.08564,1.08564,1.08564,0
1451847600000,1.08564,1.08564,1.08564,1.08564,0
1451851200000,1.08564,1.08564,1.08564,1.08564,0
1451854800000,1.08564,1.08564,1.08564,1.08564,0
1451858400000,1.0873,1.0873,1.08659,1.08666,1485.9301
1451862000000,1.08665,1.08665,1.08451,1.08516,4071.6499
1451865600000,1.08515,1.08577,1.08431,1.08453,4182.2402
1451869200000,1.08453,1.08616,1.08272,1.08599,6970.71
1451872800000,1.08597,1.08756,1.08582,1.08714,6419.8901
1451876400000,1.08716,1.08728,1.0867,1.08712,3703.3799
1451880000000,1.08713,1.08833,1.08694,1.08791,4588.3901
1451883600000,1.08793,1.09047,1.08741,1.08974,6686.02
1451887200000,1.08973,1.09025,1.08841,1.0889,5422.6099
1451890800000,1.0889,1.09202,1.08818,1.09125,11563.9404
1451894400000,1.09123,1.09463,1.09106,1.09241,14263.5801
1451898000000,1.09242,1.09303,1.09127,1.09298,9447.8604
1451901600000,1.09292,1.0936,1.09053,1.09057,9207.5195
1451905200000,1.09059,1.09172,1.08976,1.09171,8463.6396
1451908800000,1.0917,1.0925,1.08967,1.09068,8702.3496
1451912400000,1.09064,1.09064,1.0846,1.08547,13381.7803
1451916000000,1.08547,1.0863,1.08333,1.08357,14479.25
1451919600000,1.08347,1.08477,1.08012,1.08015,16646.3906
1451923200000,1.08016,1.08123,1.07812,1.08032,14373.54
1451926800000,1.08031,1.08232,1.08001,1.08179,8798.5801
1451930400000,1.0818,1.08246,1.08127,1.08221,6561.5298
1451934000000,1.08222,1.0828,1.08157,1.08275,5086.3799
1451937600000,1.08272,1.08371,1.08261,1.08288,5940.1899
1451941200000,1.0829,1.0837,1.08288,1.08296,3644.4299
1451944800000,1.08303,1.08326,1.08268,1.0829,1948.09
1451948400000,1.0829,1.0829,1.08235,1.08237,3459.23
1451952000000,1.08239,1.08345,1.0818,1.08313,3652.0901
1451955600000,1.08315,1.08388,1.08221,1.0825,6889.7998
1451959200000,1.08244,1.08285,1.08154,1.08167,4949.73
1451962800000,1.08168,1.08212,1.0815,1.08192,4606.1299
1451966400000,1.08194,1.08259,1.0819,1.08225,3354.8799
1451970000000,1.08225,1.08345,1.0821,1.08313,4693.3398
1451973600000,1.08313,1.08365,1.08248,1.08277,5164.5098
1451977200000,1.08277,1.08288,1.08043,1.08086,8975.5703
1451980800000,1.08087,1.08184,1.07854,1.07897,12462.8799
1451984400000,1.07896,1.07988,1.07726,1.07734,13972.3799
1451988000000,1.07741,1.07848,1.07649,1.0768,14156.2305
1451991600000,1.0768,1.07688,1.07522,1.0756,10496.3604
1451995200000,1.07559,1.07648,1.075,1.07515,11584.6504
1451998800000,1.07516,1.07565,1.07391,1.07421,15233.7598
1452002400000,1.07421,1.07574,1.07385,1.07392,15624.2002
1452006000000,1.07391,1.07427,1.07107,1.07217,18013.0508
1452009600000,1.07216,1.07443,1.07198,1.07422,14338.0498
1452013200000,1.07422,1.07485,1.07331,1.07454,7628.6001
1452016800000,1.07455,1.07464,1.07331,1.07339,5921.1001
1452020400000,1.07338,1.07467,1.07331,1.07431,5723.3599
1452024000000,1.07436,1.07531,1.0742,1.07501,5892.79
1452027600000,1.075,1.07555,1.07462,1.07476,3487.8701
1452031200000,1.07474,1.07556,1.07429,1.07528,3174.4099
1452034800000,1.07528,1.07582,1.07491,1.07502,3783.73
1452038400000,1.07503,1.07514,1.07413,1.07441,4326.1499
1452042000000,1.07443,1.07729,1.07392,1.07612,11742.0801
1452045600000,1.07614,1.07705,1.07603,1.07636,8544.4004
1452049200000,1.07636,1.07649,1.0745,1.07453,6970.5498
1452052800000,1.07453,1.07506,1.07453,1.07492,3844.9099
1452056400000,1.07492,1.07502,1.07411,1.07447,3375.6001
1452060000000,1.07447,1.0755,1.07431,1.07453,4366.0498
1452063600000,1.07453,1.07488,1.07191,1.07293,11818.4502
1452067200000,1.07294,1.07426,1.07242,1.07351,11007.0996
1452070800000,1.07352,1.07364,1.07203,1.07346,10247.9404
1452074400000,1.07345,1.07379,1.07253,1.07355,8135.7002
1452078000000,1.07356,1.0752,1.07327,1.07488,11594.6797
1452081600000,1.07486,1.07599,1.07402,1.07429,11163.5996
1452085200000,1.07431,1.07559,1.07148,1.07393,16573.5
1452088800000,1.07394,1.07586,1.07331,1.0754,18038.1191
1452092400000,1.07561,1.0767,1.07404,1.07451,19070.7305
1452096000000,1.07451,1.07629,1.07437,1.07612,13704.2695
1452099600000,1.07613,1.07624,1.07534,1.07547,6771.7798
1452103200000,1.07548,1.07648,1.07526,1.07552,7396.96
1452106800000,1.0755,1.07991,1.07466,1.07887,18763.2695
1452110400000,1.07886,1.07993,1.07801,1.07872,8991.6396
1452114000000,1.07873,1.07903,1.07795,1.078,3295.24
1452117600000,1.07801,1.07813,1.07739,1.0774,2705.2
1452121200000,1.07742,1.07812,1.07737,1.07766,2552.51
1452124800000,1.07766,1.07829,1.07742,1.07776,4128.8999
1452128400000,1.07776,1.08099,1.07745,1.08025,14095.71
1452132000000,1.08025,1.08174,1.07993,1.08151,7955.6299
1452135600000,1.08151,1.08254,1.08146,1.08185,7021.7402
1452139200000,1.08187,1.08254,1.08153,1.08233,5029.7402
1452142800000,1.08236,1.08294,1.08207,1.08272,4049.9299
1452146400000,1.08271,1.08277,1.08117,1.08166,6785.7798
1452150000000,1.08166,1.08218,1.0782,1.07833,13171.4805
1452153600000,1.07833,1.08082,1.0771,1.08071,13583.1201
1452157200000,1.08074,1.08693,1.08074,1.08458,18997.9707
1452160800000,1.08457,1.08595,1.08348,1.08373,11865.46
1452164400000,1.08375,1.08746,1.08375,1.08665,11712.6797
1452168000000,1.08665,1.08696,1.08446,1.08584,12195.4404
1452171600000,1.08585,1.08725,1.08561,1.08586,11992.9697
1452175200000,1.08586,1.08645,1.08366,1.08441,15774.5703
1452178800000,1.0844,1.08748,1.08279,1.08279,18529.1992
1452182400000,1.08266,1.08619,1.0826,1.08599,14644.8604
1452186000000,1.08597,1.08719,1.08557,1.08622,10602.0801
1452189600000,1.08623,1.0909,1.08623,1.09014,11831.9102
